date,hour,price,load_da,load_real,day_of_week
20220128,20,222.74,65720.25,67362,5
20220128,21,177.8,62798.25,63652.25,5
20220128,22,148.98,60554.25,61255.75,5
20220128,23,123.36,57273.5,58211.75,5
20220129,0,130.25,55448.5,55082.75,6
20220129,1,115.01,53337.25,53063.75,6
20220129,2,105.64,52275.75,51818.75,6
20220129,3,77.57,51904.5,51099,6
20220129,4,43.95,51789.75,51112.75,6
20220129,5,79.07,51882,51892.5,6
20220129,6,32.94,52168.5,53116.75,6
20220129,7,85.64,54062.5,56003.25,6
20220129,8,85.18,56993.5,59803.75,6
20220129,9,101.13,59917.5,63330.25,6
20220129,10,88.51,61220.5,65457,6
20220129,11,118.32,62240.25,66744.25,6
20220129,12,101.02,61850.25,65857,6
20220129,13,85.64,60245.5,64750.25,6
20220129,14,105.59,58822.75,63819,6
20220129,15,100.01,58090,62370.75,6
20220129,16,108.14,58393.75,62118.5,6
20220129,17,118.75,60669,65719.5,6
20220129,18,123.02,61100.25,66159.5,6
20220129,19,101.19,59479.25,63446.5,6
20220129,20,84.47,56264.5,59652.5,6
20220129,21,51.62,54042.25,56548.25,6
20220129,22,88.81,53318.75,55730.25,6
20220129,23,79.63,50860.75,52856.25,6
20220130,0,2.3,47819.5,50266.5,7
20220130,1,4.49,45517.75,47911.75,7
20220130,2,10.08,44404.5,46752.75,7
20220130,3,10.01,44118.25,46382.25,7
20220130,4,10.15,44253.5,46409.75,7
20220130,5,11.37,44379.75,46889.25,7
20220130,6,3.73,44769,47477,7
20220130,7,9.95,46257.25,48636,7
20220130,8,11.09,48557,51142,7
20220130,9,11.98,51559.75,54639.25,7
20220130,10,11.09,53646.5,56905,7
20220130,11,11.78,55929.5,58622.25,7
20220130,12,10,55444.25,58978,7
20220130,13,10,53718.75,57413.5,7
20220130,14,11.69,52281,55453.75,7
20220130,15,14.04,51650.5,54844.25,7
20220130,16,60.06,52120.5,55364,7
20220130,17,171.74,55457.75,59952.75,7
20220130,18,158.07,56979.75,62612.25,7
20220130,19,163.37,55728.5,60536,7
20220130,20,157.94,53693.5,57962,7
20220130,21,158.13,52106.5,56349.75,7
20220130,22,159.94,51823.5,56390.25,7
20220130,23,144.21,49556.5,53944.25,7
20220131,0,122.16,48395.75,52434.25,1
20220131,1,110.17,46842.75,50879,1
20220131,2,105.3,46422.5,50648.5,1
20220131,3,100,46970.25,50785.5,1
20220131,4,100.13,48518,52618.25,1
20220131,5,135.4,52002.5,56124,1
20220131,6,185.14,59391.75,63683.75,1
20220131,7,240,64808.5,70034.5,1
20220131,8,248.92,67374.75,73317,1
20220131,9,251.92,68225.25,74868.25,1
20220131,10,248.08,69190.5,75593,1
20220131,11,243.42,70328.5,76340.75,1
20220131,12,238.11,70270.75,76845.75,1
20220131,13,221.52,69806,76352.5,1
20220131,14,206.28,68239.75,74678,1
20220131,15,191.75,67278.25,73735,1
20220131,16,193.54,66514,73637,1
20220131,17,240.67,68309.75,76354.25,1
20220131,18,253.93,68670,77146.5,1
20220131,19,240.4,67958,75032.25,1
20220131,20,231.59,65077,71465,1
20220131,21,212.96,61339.25,67970,1
20220131,22,201.96,58959.25,65426.5,1
20220131,23,161.51,55426,62183,1
20220201,0,160.15,53792.5,56414.75,2
20220201,1,154.54,52410,55271,2
20220201,2,156.24,52149,54689.5,2
20220201,3,155.17,52714.75,54735.25,2
20220201,4,165.13,53369.25,55641.75,2
20220201,5,163.01,56031.25,58879.75,2
20220201,6,206.15,62337.75,65826.75,2
20220201,7,239.17,66211.75,72264.5,2
20220201,8,243.72,68148,75512.25,2
20220201,9,213,68800.75,76727.5,2
20220201,10,209.94,69836,77600.25,2
20220201,11,172.81,71222.75,78539,2
20220201,12,143.7,70943,78680.75,2
20220201,13,137.69,70315.25,78453.75,2
20220201,14,130.9,68906,78367.25,2
20220201,15,126.42,67840.75,77421.5,2
20220201,16,124.2,67111.25,76592.5,2
20220201,17,127.37,69122.5,77513.75,2
20220201,18,129.95,69507,77767.75,2
20220201,19,121.63,68493.25,75752.75,2
20220201,20,101.03,65644.75,71379.25,2
20220201,21,84.66,61818.75,66834.25,2
20220201,22,84.61,59227,64051.75,2
20220201,23,54.74,55631,60852.5,2
20220202,0,35.54,53619,57705.5,3
20220202,1,11.84,51978,55317.75,3
20220202,2,10.05,51531.25,54545,3
20220202,3,10.36,52348,55210.75,3
20220202,4,20.03,53087.75,56382.5,3
20220202,5,67.31,55928,59169.75,3
20220202,6,105.03,62580,66256.5,3
20220202,7,136.92,67944.75,71890.5,3
20220202,8,150.15,69832.5,73870.5,3
20220202,9,136.14,70666,74427,3
20220202,10,134.6,71239.5,74720,3
20220202,11,135.71,72306.5,75612.25,3
20220202,12,133.1,72060,75292.5,3
20220202,13,138.92,70810,74007.25,3
20220202,14,155.13,69471.75,73188,3
20220202,15,193.09,68814.25,72621.5,3
20220202,16,201.53,68356,71121.25,3
20220202,17,238.01,69871.5,72942.25,3
20220202,18,266.9,70054.5,74006,3
20220202,19,265,69138.75,72136.5,3
20220202,20,237,66023.25,68110,3
20220202,21,203.47,62965,64510.75,3
20220202,22,195.21,60673,61512.5,3
20220202,23,184.26,57489,58477,3
20220203,0,156.98,55264.25,55584,4
20220203,1,159.06,53312,53893,4
20220203,2,159.33,52292.25,53175.75,4
20220203,3,157.56,52319.25,53198.25,4
20220203,4,158.81,53299,54870.75,4
20220203,5,162.92,56472.25,57734.75,4
20220203,6,192.17,62435,64504.25,4
20220203,7,209.91,64789.5,70483.75,4
20220203,8,226.97,66908.25,73276,4
20220203,9,223.33,67877.25,73471.25,4
20220203,10,213.26,69459.75,73799.75,4
20220203,11,209,71010.25,74930.5,4
20220203,12,194.85,72053,74920.5,4
20220203,13,191.46,71950,73321.5,4
20220203,14,196.97,70746.5,72250.75,4
20220203,15,209.67,69843.25,71789,4
20220203,16,207.61,69219.5,71178,4
20220203,17,224.15,70223.5,72856.75,4
20220203,18,237.78,70236,73542.25,4
20220203,19,224.96,69496.75,72102.5,4
20220203,20,209.53,66930.5,68332.25,4
20220203,21,186.82,64113.5,64486.75,4
20220203,22,187.24,61553,61098.25,4
20220203,23,145.05,57803,57608.5,4
20220204,0,138.71,50955,53551.75,5
20220204,1,128,49214.25,52026.75,5
20220204,2,126.17,48258.5,51534,5
20220204,3,127.69,48441.75,52063.5,5
20220204,4,124.27,49331.25,53250,5
20220204,5,120.37,52021.5,56435.25,5
20220204,6,151.45,57879,63710.25,5
20220204,7,192.43,65742.75,69789.5,5
20220204,8,219.12,68754.25,72273.5,5
20220204,9,169.66,69906,73209.25,5
20220204,10,133.05,71234.25,73206.25,5
20220204,11,133,71987.75,74448.25,5
20220204,12,131.04,71258.75,74975,5
20220204,13,120.57,69880.5,73122.5,5
20220204,14,117.45,67906.25,71692.75,5
20220204,15,117.81,66363.75,71079,5
20220204,16,119.04,64712.5,71161.25,5
20220204,17,128.44,65330.75,73377,5
20220204,18,151.28,65158.75,74363.75,5
20220204,19,119.27,63891.75,71714.75,5
20220204,20,106.86,61216,67485.25,5
20220204,21,108.21,58219.5,64027,5
20220204,22,105.57,55703.25,61143,5
20220204,23,87.38,52510.75,57899.75,5
20220205,0,98.96,49824.25,54498.75,6
20220205,1,88.81,48298.25,52839,6
20220205,2,65.56,47620.5,52279.75,6
20220205,3,49.98,47402,52100.25,6
20220205,4,57.59,47699.75,51710.25,6
20220205,5,63.11,48702.5,51820.5,6
20220205,6,84.95,50879,52811,6
20220205,7,114.57,54268.5,55723.75,6
20220205,8,115.88,57835,59121.25,6
20220205,9,135.14,60256.25,61893.5,6
20220205,10,102.51,62012.25,63151,6
20220205,11,114.34,63143,64753.25,6
20220205,12,88.77,62649.5,63646.75,6
20220205,13,74.32,61488.75,62024.75,6
20220205,14,69.03,60183,60029,6
20220205,15,87.82,59352.75,59063.75,6
20220205,16,120.12,58484.25,59932.5,6
20220205,17,150.6,60504,63301,6
20220205,18,146.6,61064.75,65542.25,6
20220205,19,115.86,59692.25,63900.75,6
20220205,20,106.12,57454.75,60150.25,6
20220205,21,39.87,55778.5,57689,6
20220205,22,31.98,54641.75,56537,6
20220205,23,10.98,51701.5,53745,6
20220206,0,10.36,51192.75,51863,7
20220206,1,9.23,49227,49880.5,7
20220206,2,5.8,48124,48929.25,7
20220206,3,0.17,48080.5,48554.75,7
20220206,4,1.38,47461.75,48236.25,7
20220206,5,7.45,47717.5,48702,7
20220206,6,0.12,48136,48739,7
20220206,7,4.2,49969,50809,7
20220206,8,10.84,53026.5,53405.5,7
20220206,9,12.36,56347.25,57027.5,7
20220206,10,13.75,58923.25,59432.25,7
20220206,11,20.68,60949.25,62312,7
20220206,12,85.2,60978.5,62443.25,7
20220206,13,90.23,59059.75,60944,7
20220206,14,70.05,57179.75,60143.5,7
20220206,15,70.02,56421.75,59924.5,7
20220206,16,94.93,56987.75,59905.75,7
20220206,17,116.52,59702,62455.75,7
20220206,18,125,61045.5,64195.5,7
20220206,19,118.7,59580,62302.75,7
20220206,20,102.05,56721.75,59763,7
20220206,21,90.35,54922.75,57467.5,7
20220206,22,112.47,54620.75,56969.5,7
20220206,23,94.96,52017.5,54266.25,7
20220207,0,20.04,50256,52337.75,1
20220207,1,15.91,49096.75,51453.75,1
20220207,2,14.27,48961.25,51518.25,1
20220207,3,10.08,49758,51958.75,1
20220207,4,13.8,50761.5,54057,1
20220207,5,21,53815.75,57604.5,1
20220207,6,60.9,60691.75,65191.5,1
20220207,7,128.07,66390.5,71282.25,1
20220207,8,130.17,68505.5,73799,1
20220207,9,127.26,69596,74305.75,1
20220207,10,95,70165,74696.75,1
20220207,11,94.96,71137.25,75114.25,1
20220207,12,70.43,71004,75116.5,1
20220207,13,30.83,69943,73593,1
20220207,14,22.05,68804,71656.25,1
20220207,15,80.04,68209,69766.25,1
20220207,16,108.08,67809.75,69583.5,1
20220207,17,148.74,69188.75,72373.75,1
20220207,18,169.94,69529.75,74368.5,1
20220207,19,160.1,68826,72923.5,1
20220207,20,155.01,65794.75,68837.25,1
20220207,21,129.64,62743.5,65523.75,1
20220207,22,123.16,60388.5,63165.5,1
20220207,23,102.74,57190.25,59293.25,1
20220208,0,121.96,55274.5,57030,2
20220208,1,112.08,53980.75,55433.75,2
20220208,2,107.86,53272.25,54600.25,2
20220208,3,104.97,53803.25,55245.25,2
20220208,4,104.12,54944,56553.25,2
20220208,5,109.32,57985,59762.25,2
20220208,6,134.05,64842.5,66295.5,2
20220208,7,128.54,68220.75,71657.5,2
20220208,8,146.16,69663.25,74077.25,2
20220208,9,131.13,70672.5,74886.25,2
20220208,10,120.06,71366,75615.5,2
20220208,11,125.35,72218.5,76840.75,2
20220208,12,122.14,72151.25,76569.75,2
20220208,13,119.41,71139,75299.75,2
20220208,14,123.95,69874,73635.25,2
20220208,15,149,68947.75,72584,2
20220208,16,161.94,68417.5,72057,2
20220208,17,196.98,69763.75,73564.5,2
20220208,18,209.56,70267.75,74354.25,2
20220208,19,199.95,69373,73231.75,2
20220208,20,182.94,66200.5,69594.5,2
20220208,21,139.82,63142.5,65715.75,2
20220208,22,132.71,60997.5,62346.25,2
20220208,23,123.39,57678.5,58667.5,2
20220209,0,115.08,54983.5,56121,3
20220209,1,114.87,53262.75,54186.75,3
20220209,2,118.79,52762.25,52967.75,3
20220209,3,109.58,53349,53536.5,3
20220209,4,116.95,55085,55192.75,3
20220209,5,119.34,57695.25,57898.75,3
20220209,6,139.38,63700.5,65502.25,3
20220209,7,177.16,69370.75,71803.75,3
20220209,8,180.64,71289.75,73851.5,3
20220209,9,179.5,71643.25,74312.25,3
20220209,10,127.06,73125.75,74483.5,3
20220209,11,122.01,73674.25,75147.25,3
20220209,12,123.35,73896.5,74339.5,3
20220209,13,136.91,72638,73131,3
20220209,14,149.42,71549,71562.25,3
20220209,15,179.92,69940.75,70222,3
20220209,16,189.95,68985.5,69249,3
20220209,17,219,69815.5,71471.25,3
20220209,18,249.12,70820.25,73257.25,3
20220209,19,257.28,69328,71645.75,3
20220209,20,231.79,66025.75,67447,3
20220209,21,215.81,63028.75,63684.75,3
20220209,22,211.79,60848.25,60568.25,3
20220209,23,196.7,57463,56859.25,3
20220210,0,200.46,54591,54217.5,4
20220210,1,192.61,52944.75,52392.25,4
20220210,2,185.1,52263.5,51656,4
20220210,3,172.23,52650,52133,4
20220210,4,172.91,53882,53440,4
20220210,5,174.88,57208,56435.5,4
20220210,6,203.67,63180.25,63553.5,4
20220210,7,233.46,68761.75,69214.25,4
20220210,8,240.32,71097.5,71565.5,4
20220210,9,225.56,71813.5,71783.25,4
20220210,10,199.99,72806.25,73008.25,4
20220210,11,193.67,73949,73665,4
20220210,12,169.97,73687.5,73900.75,4
20220210,13,167.9,72409.25,72691.75,4
20220210,14,176.35,70941,71106,4
20220210,15,184.55,70080.25,70614.5,4
20220210,16,195.98,69131.75,70132,4
20220210,17,215.77,69747.5,71728.25,4
20220210,18,229.58,70813.75,73497.75,4
20220210,19,212.49,69496,71695.5,4
20220210,20,187.28,66190.25,67882,4
20220210,21,179.37,63152.5,64084.25,4
20220210,22,176.91,60687.75,60863.75,4
20220210,23,136.66,57323.75,56869.5,4
20220211,0,180.01,53011.75,55123.25,5
20220211,1,176.73,51312,53399.25,5
20220211,2,168.87,50591.75,52747.25,5
20220211,3,164.09,50722.25,53013.75,5
20220211,4,165,51943,54616.75,5
20220211,5,171.3,54857.25,57956.25,5
20220211,6,196.95,61193.5,64864.5,5
20220211,7,221.46,67341.75,70680.75,5
20220211,8,221.78,70023.75,73046,5
20220211,9,179.53,70799,74279,5
20220211,10,151.36,71501.5,74803.5,5
20220211,11,135.02,72590,75721.25,5
20220211,12,128.35,72082,74950.75,5
20220211,13,133.68,70726,73581.75,5
20220211,14,140.61,69034.75,71554.75,5
20220211,15,168.15,67623.25,70536,5
20220211,16,191.92,66742.5,69867.25,5
20220211,17,220.57,67539.75,71256,5
20220211,18,243.35,68686.75,72974.25,5
20220211,19,241.18,67286.5,71379.25,5
20220211,20,221.31,63751.75,66885.25,5
20220211,21,213.13,60160.75,63045.75,5
20220211,22,205.48,57654.75,59847.25,5
20220211,23,190.1,54928.75,56345.75,5
20220212,0,195.91,54872,53307,6
20220212,1,187.2,53252.75,52049.5,6
20220212,2,184.89,52245.5,51233,6
20220212,3,170.24,51954.5,50598.75,6
20220212,4,166,51688.75,50629,6
20220212,5,162.45,51897.25,50893.75,6
20220212,6,160.64,52724.75,52215.25,6
20220212,7,162.56,55403.25,55138.75,6
20220212,8,157.24,57807,59129.75,6
20220212,9,121.8,60097.5,62039,6
20220212,10,115.76,61949.25,63070.5,6
20220212,11,121.27,63101,62664.75,6
20220212,12,97.47,62987.5,61654,6
20220212,13,87.12,61143.75,59839.75,6
20220212,14,89.83,59729.5,58243,6
20220212,15,116.85,59001.25,57158.25,6
20220212,16,171.56,58992,58149.25,6
20220212,17,194.89,61006.25,61859.25,6
20220212,18,191.8,63203,65447,6
20220212,19,140.88,62714.25,63818,6
20220212,20,121.12,59873.75,60346.5,6
20220212,21,104.74,57417.5,57630.75,6
20220212,22,109.29,56566.75,56343.5,6
20220212,23,101.7,54134.5,53762.25,6
20220213,0,88.07,51565.25,51003.5,7
20220213,1,98.65,49672.25,49499,7
20220213,2,99.78,48661.25,48360,7
20220213,3,99.14,48315.25,47791.25,7
20220213,4,104.22,48168.5,47654.5,7
20220213,5,99.91,47961.5,47309,7
20220213,6,93.99,48063.5,47886,7
20220213,7,88.55,49823.75,49828.75,7
20220213,8,88.06,52386.75,53109.5,7
20220213,9,60,55462.75,55900.25,7
20220213,10,73.03,57940.75,57341.5,7
20220213,11,67.23,60045,58969.75,7
20220213,12,30.08,59776,57921,7
20220213,13,43.25,58273.5,55599.25,7
20220213,14,50.12,56898,53759.25,7
20220213,15,81.78,56454,53070.5,7
20220213,16,92.47,56457.75,53700.5,7
20220213,17,115.71,59402.25,58436.25,7
20220213,18,119.11,61820.75,63054.75,7
20220213,19,92.33,61385.5,61922.5,7
20220213,20,87.18,58687.25,59244.75,7
20220213,21,81.39,56906.5,57494,7
20220213,22,88.59,56730.5,57487,7
20220213,23,63.23,54237,55225.5,7
20220214,0,46.55,52042.75,52709.75,1
20220214,1,13.33,50881.25,51269.75,1
20220214,2,12.94,50305.25,50728,1
20220214,3,13.78,50787,51084.25,1
20220214,4,35.25,52204.25,52701,1
20220214,5,87.91,55690,56397,1
20220214,6,104.25,63238.25,64477,1
20220214,7,117.19,68448.75,69892.5,1
20220214,8,117.11,70343.75,72886,1
20220214,9,98.58,70745.5,73407,1
20220214,10,94.91,71986.5,73633.5,1
20220214,11,95.89,72594.75,74459,1
20220214,12,98.52,72960.5,74364,1
20220214,13,104.18,71882,72727,1
20220214,14,107.01,70770.75,71058.5,1
20220214,15,114.51,69441,70129.75,1
20220214,16,144.52,68737.25,69435,1
20220214,17,184.58,69417,71257.25,1
20220214,18,197.13,70546,73433.5,1
20220214,19,167.3,69327.25,71969.5,1
20220214,20,148.44,66080.25,68016.5,1
20220214,21,115.49,63078,64198.25,1
20220214,22,123.05,60754.25,60963.25,1
20220214,23,110.94,57485,57392.75,1
20220215,0,112.68,55382.5,55094.75,2
20220215,1,114.82,53974,53689.5,2
20220215,2,112.3,53495.5,52645,2
20220215,3,118.28,53757.75,53159.25,2
20220215,4,126.86,54907.75,54690,2
20220215,5,152.72,58188,57717.25,2
20220215,6,204.2,64590,64563.25,2
20220215,7,234.06,69179.5,70449.25,2
20220215,8,250.06,71052,73003.75,2
20220215,9,240,71468.5,73361.75,2
20220215,10,220.43,72882.5,73976.75,2
20220215,11,199.03,73434.75,74975.5,2
20220215,12,182.56,73618,74341.5,2
20220215,13,150.85,72372,72705,2
20220215,14,149.28,71239.25,71104,2
20220215,15,157.27,69583.5,70772.25,2
20220215,16,145.26,68702.25,69812.5,2
20220215,17,173.23,69527.5,71691.75,2
20220215,18,174.29,71017.5,74326.25,2
20220215,19,115.28,69857.75,74542.5,2
20220215,20,105.31,66707.25,70509.75,2
20220215,21,91.51,63592.25,66806.75,2
20220215,22,101.91,61300.5,63601,2
20220215,23,87.91,57696.25,59898.5,2
20220216,0,94.68,54750.5,56487,3
20220216,1,93.97,52847.75,54826,3
20220216,2,99.45,51968,53251,3
20220216,3,106.67,52574.75,53492.5,3
20220216,4,103.6,53479.75,55238,3
20220216,5,110.4,56404,58538,3
20220216,6,134.02,63051.5,64998.75,3
20220216,7,184.7,68972.5,70801.75,3
20220216,8,194.83,72045.5,73733.75,3
20220216,9,174.52,73659,75080,3
20220216,10,137.84,74951.75,74931.75,3
20220216,11,136.04,75916.25,75604,3
20220216,12,118.22,75402,75165.25,3
20220216,13,111.4,74465.25,74191.25,3
20220216,14,105.65,71916.5,73093.5,3
20220216,15,97.57,70105,72410.25,3
20220216,16,99.11,68811.25,71193,3
20220216,17,110.76,69695,72201.75,3
20220216,18,118.61,71139,74502,3
20220216,19,117.99,69932.75,73116.5,3
20220216,20,102.9,66700.5,68923.75,3
20220216,21,95.01,63354.75,65165,3
20220216,22,95.01,60794,62315.5,3
20220216,23,74.12,57238.75,58609.5,3
20220217,0,17.92,57124.25,56513.5,4
20220217,1,15.04,54633.5,54303,4
20220217,2,15.02,53119,53201.25,4
20220217,3,13.97,53311.5,53413.75,4
20220217,4,15.04,54888,54604.5,4
20220217,5,33.02,58277.75,57807,4
20220217,6,90.93,64558.25,64262.5,4
20220217,7,123.22,68607.25,69770.5,4
20220217,8,107.23,70363.25,72839.75,4
20220217,9,102.55,71522.75,73860.5,4
20220217,10,95.06,72521,74028.25,4
20220217,11,77.47,73862.25,74003,4
20220217,12,65.06,73304.25,74035,4
20220217,13,35.98,72048.75,72631.75,4
20220217,14,42.68,70923.5,71383,4
20220217,15,67.3,70167,70632.75,4
20220217,16,86.08,69691,69663.75,4
20220217,17,108.83,70746.5,71329.5,4
20220217,18,110.63,71518,74109.75,4
20220217,19,101.54,71164.5,72635.25,4
20220217,20,86.9,68668.25,68823.25,4
20220217,21,86.48,66342.5,65136.25,4
20220217,22,86.3,63580.25,61505,4
20220217,23,63.04,60188.75,58322,4
20220218,0,71.45,56379,55004,5
20220218,1,62.57,54607.5,53160.5,5
20220218,2,74.76,53902,52295.75,5
20220218,3,84.92,54275,51567,5
20220218,4,95.19,55399.25,52881.75,5
20220218,5,119.09,58409.5,55754.5,5
20220218,6,140.99,64100.75,62403.25,5
20220218,7,185.05,68443.75,67934.75,5
20220218,8,189.28,70681,70243.25,5
20220218,9,173.24,71795,71156.75,5
20220218,10,150,73561.75,72283,5
20220218,11,130.99,74261,72947,5
20220218,12,123.17,74119.5,72345.25,5
20220218,13,106.81,73129.5,71243,5
20220218,14,99.89,71838.5,69754.25,5
20220218,15,99.26,70799,69103.75,5
20220218,16,97.42,70274,67978.25,5
20220218,17,113.84,71047.75,69306.75,5
20220218,18,130.9,72389.75,70866,5
20220218,19,140.49,71088,68936,5
20220218,20,115.87,67808.5,64765,5
20220218,21,109.75,64930,61564.75,5
20220218,22,115.66,62455.75,58819.5,5
20220218,23,92.46,58547,54694.25,5
20220219,0,73.73,51131.25,52107,6
20220219,1,54.32,48614.75,50202.5,6
20220219,2,16.63,47601.5,49972.25,6
20220219,3,14.38,48174,50654.25,6
20220219,4,10.96,48587.25,51018.75,6
20220219,5,9.06,49444,50891.25,6
20220219,6,0.1,51184.75,51823.75,6
20220219,7,3.62,53873.5,53980,6
20220219,8,9.42,57238,57969.5,6
20220219,9,1.94,60078.25,60678.75,6
20220219,10,0,61478.25,62802.75,6
20220219,11,-0.08,62730.75,63741.25,6
20220219,12,-0.35,62427.75,62828.25,6
20220219,13,-0.52,60717,60818,6
20220219,14,-0.08,58864.75,60199.75,6
20220219,15,0.08,57468.5,59048,6
20220219,16,15.69,57161.5,58078.5,6
20220219,17,99.95,59072,60047.25,6
20220219,18,121.97,61530.25,63159.25,6
20220219,19,112.63,60554.75,62017,6
20220219,20,102.52,57561.25,58645.25,6
20220219,21,101.89,55718.25,56324,6
20220219,22,101.99,54982.25,55166.75,6
20220219,23,100.93,52151.5,52318.5,6
20220220,0,104.38,49806.5,49327.75,7
20220220,1,99.9,48161.5,46820,7
20220220,2,98.71,46804,45741.5,7
20220220,3,92.01,47224.25,45459,7
20220220,4,88.53,46859.75,45672,7
20220220,5,87.17,47523.5,45686.5,7
20220220,6,80,47966.5,45634,7
20220220,7,80.08,49526.75,46997.25,7
20220220,8,88.28,52592.75,50666,7
20220220,9,95.06,56174.5,54325.75,7
20220220,10,98.22,58692,56887,7
20220220,11,95.09,60633.75,59663.75,7
20220220,12,88.15,60247.25,59721.5,7
20220220,13,51.8,58389.75,58329.75,7
20220220,14,43.11,56630.75,57701.75,7
20220220,15,21.24,55645,57544.5,7
20220220,16,21.56,55431.25,57483.25,7
20220220,17,63.16,58125.25,59686.5,7
20220220,18,76.93,61357.25,62614,7
20220220,19,51.28,61590.25,61229.75,7
20220220,20,20.02,59652,57919,7
20220220,21,15.39,57806.75,55892.5,7
20220220,22,40.06,57580.75,55129.75,7
20220220,23,14.62,54797.75,52785.5,7
20220221,0,10.73,53075.75,51002.5,1
20220221,1,7.48,51288.75,50226.5,1
20220221,2,5.71,50803,50023.75,1
20220221,3,1.43,51621.75,50759.75,1
20220221,4,7.6,53111,52870.75,1
20220221,5,14.37,56883.5,56217.75,1
20220221,6,19.75,63985.25,63373.25,1
20220221,7,106.69,68642.75,68993.75,1
20220221,8,110.06,71345.5,71759.5,1
20220221,9,88.28,73150.75,72993,1
20220221,10,65.51,74596,73768.5,1
20220221,11,78.22,75674.5,73811.75,1
20220221,12,92.02,75136,74022,1
20220221,13,99.9,74311.75,73649.5,1
20220221,14,104.92,71747,72781.75,1
20220221,15,108.77,70301,72195.75,1
20220221,16,103.46,69217.25,71257.75,1
20220221,17,117.78,70103.75,72191.25,1
20220221,18,135.59,71417.75,74480,1
20220221,19,123.63,70280,73006.5,1
20220221,20,110.71,67151.25,69005,1
20220221,21,102,63713.5,65249,1
20220221,22,102.83,61281.75,62509.5,1
20220221,23,92.55,57598.25,59071,1
